cadence,x,y
98439,688.394806,806.648102
98440,688.455855,806.648393
98441,688.538044,806.576970
98442,688.607891,806.532728
98443,688.677009,806.507559
98444,688.754455,806.451303
98445,688.812326,806.412282
98446,688.413640,806.657072
98447,688.425454,806.662215
98448,688.492477,806.609905
98449,688.598349,806.531970
98450,688.655868,806.531658
98451,688.724588,806.470451
98452,688.795777,806.411210
98453,688.863041,806.382919
98454,688.926034,806.335435
98455,688.981774,806.289329
98456,689.060915,806.242227
98457,689.118661,806.214965
98458,688.551263,806.578659
98459,688.542038,806.586828
98460,688.616301,806.526965
98461,688.715400,806.478554
98462,688.775651,806.435042
98463,688.844659,806.391547
98464,688.917448,806.342124
98465,688.990597,806.291517
98466,689.073920,806.231897
98467,689.147416,806.201556
98468,689.250721,806.142654
98469,689.329538,806.130821
98471,687.797119,806.983251
98472,687.805465,806.983172
98473,687.843310,806.972461
98474,687.866900,806.957152
98475,687.899142,806.946411
98476,687.939658,806.922738
98477,687.961956,806.907811
98478,688.002759,806.880900
98479,688.018275,806.881505
98480,688.064702,806.874481
98481,688.122963,806.850650
98482,688.161092,806.815197
98483,688.227472,806.778360
98484,688.274873,806.752983
98485,688.315081,806.725299
98486,688.346526,806.700335
98487,688.415944,806.681889
98488,688.447146,806.640140
98489,688.502714,806.612346
98490,688.559037,806.549923
98491,688.580442,806.550921
98492,688.646502,806.528072
98493,688.707621,806.490763
98494,688.274118,806.756525
98495,688.244924,806.772426
98496,688.280442,806.745794
98497,688.338943,806.707757
98498,688.386075,806.687594
98499,688.439836,806.659337
98500,688.517697,806.597281
98501,688.556120,806.564606
98502,688.642931,806.523189
98503,688.686054,806.508695
98504,688.741143,806.469805
98505,688.801401,806.432030
98506,688.221634,806.768746
98507,688.219249,806.776031
98508,688.258240,806.763963
98509,688.305763,806.735949
98510,688.373902,806.703837
98511,688.417137,806.672121
98512,688.472972,806.634427
98513,688.510485,806.613701
98514,688.575559,806.549938
98515,688.641045,806.548630
98516,688.699826,806.489053
98517,688.752455,806.459463
98518,688.057696,806.859073
98519,687.989800,806.902970
98520,688.046718,806.873449
98521,688.127318,806.841034
98522,688.194416,806.806268
98523,688.234456,806.778989
98524,688.313072,806.732134
98525,688.355833,806.709284
98526,688.460143,806.658128
98527,688.508629,806.612083
98528,688.588246,806.553759
98529,688.683492,806.522482
98530,688.016872,806.883695
98531,688.003244,806.903833
98532,688.042011,806.858263
98533,688.156959,806.845972
98534,688.200617,806.798598
98535,688.277848,806.763959
98536,688.353588,806.713966
98537,688.407324,806.687967
98538,688.483162,806.629306
98539,688.540675,806.598498
98540,688.625159,806.562207
98541,688.701323,806.498894
98542,688.389030,806.684489
98543,688.428754,806.673332
98544,688.491677,806.630125
98545,688.593964,806.554419
98546,688.678075,806.523046
98547,688.727492,806.490424
98548,688.804242,806.426006
98549,688.876819,806.403055
98550,688.936362,806.339404
98551,689.004320,806.305424
98552,689.070332,806.245762
98553,689.154490,806.220101
98554,688.284728,806.741551
98555,688.217274,806.802812
98556,688.277677,806.757759
98557,688.388340,806.708435
98558,688.447686,806.664827
98559,688.540828,806.600918
98560,688.627767,806.558205
98561,688.699413,806.516434
98562,688.786464,806.448524
98563,688.847947,806.409830
98564,688.932559,806.353558
98565,689.021571,806.306627
98567,688.131728,806.846838
98568,688.134122,806.846419
98569,688.149588,806.835644
98570,688.192358,806.809806
98571,688.274692,806.756126
98572,688.296231,806.743445
98573,688.354164,806.723678
98574,688.396869,806.700686
98575,688.435526,806.678130
98576,688.492286,806.619821
98577,688.523088,806.606051
98578,688.447737,806.669015
98579,688.376355,806.692543
98580,688.411068,806.700460
98581,688.466176,806.677398
98582,688.475318,806.661976
98583,688.540390,806.608512
98584,688.592812,806.551195
98585,688.682989,806.520221
98586,688.720640,806.493340
98587,688.755800,806.475754
98588,688.827321,806.435600
98589,688.839301,806.435518
98590,688.270082,806.761475
98591,688.217510,806.806478
98592,688.284211,806.759587
98593,688.356303,806.727802
98594,688.361415,806.708340
98595,688.431567,806.681275
98596,688.468691,806.678142
98597,688.537623,806.612394
98598,688.587413,806.587897
98599,688.660977,806.541763
98600,688.729793,806.499725
98601,688.755918,806.486560
98602,688.378890,806.706710
98603,688.363883,806.730759
98604,688.423448,806.680096
98605,688.501248,806.646028
98606,688.510800,806.625833
98607,688.579433,806.589278
98608,688.624186,806.576254
98609,688.709019,806.496289
98610,688.754028,806.474098
98611,688.810458,806.444122
98612,688.867238,806.414027
98613,688.915001,806.379533
98614,688.358043,806.722306
98615,688.300612,806.759009
98616,688.363317,806.743127
98617,688.397577,806.683043
98618,688.449959,806.670608
98619,688.530096,806.618147
98620,688.557542,806.610101
98621,688.648923,806.543138
98622,688.687938,806.530328
98623,688.736935,806.486869
98624,688.816805,806.454911
98625,688.857480,806.420313
98626,688.318758,806.755045
98627,688.280143,806.769041
98628,688.368315,806.727355
98629,688.432796,806.689690
98630,688.473533,806.659781
98631,688.552539,806.611730
98632,688.593659,806.596234
98633,688.674132,806.544751
98634,688.709172,806.509192
98635,688.751108,806.482887
98636,688.818293,806.447214
98637,688.849763,806.421215
98638,688.317757,806.755467
98639,688.268776,806.792369
98640,688.352330,806.737490
98641,688.416957,806.699396
98642,688.474135,806.678700
98643,688.540074,806.617076
98644,688.571253,806.597941
98645,688.663150,806.557699
98646,688.714447,806.515925
98647,688.768857,806.479407
98648,688.847134,806.427049
98649,688.900400,806.396514
98650,688.217883,806.798158
98651,688.154114,806.857983
98652,688.209093,806.834043
98653,688.249440,806.792627
98654,688.308391,806.762088
98655,688.401745,806.719503
98656,688.446585,806.690778
98657,688.526770,806.628877
98658,688.561464,806.623487
98659,688.663911,806.556166
98660,688.712276,806.517793
98661,688.768572,806.485278
98663,688.251172,806.786750
98664,688.254912,806.785366
98665,688.270209,806.780945
98666,688.286763,806.760228
98667,688.352186,806.732642
98668,688.375683,806.731707
98669,688.428885,806.695676
98670,688.444132,806.679323
98671,688.480555,806.647092
98672,688.505709,806.629869
98673,688.552103,806.610740
98674,688.576564,806.575899
98675,688.599349,806.570111
98676,688.663561,806.542106
98677,688.693029,806.529282
98678,688.739137,806.503001
98679,688.748019,806.499483
98680,688.808105,806.458539
98681,688.827503,806.451193
98682,688.860861,806.421048
98683,688.910474,806.399670
98684,688.933602,806.377884
98685,689.004547,806.324618
98686,688.344925,806.746271
98687,688.312945,806.764206
98688,688.381981,806.731592
98689,688.403490,806.711038
98690,688.460820,806.686882
98691,688.508338,806.668119
98692,688.537735,806.626159
98693,688.563400,806.610758
