cadence,x,y
95985,4205.457422,2047.980648
95986,4205.469927,2047.970826
95987,4205.564411,2047.993276
95988,4205.612514,2047.972264
95989,4205.630434,2047.946914
95990,4205.696789,2047.916519
95991,4205.781774,2047.864464
95992,4205.793042,2047.855753
95993,4205.866267,2047.849221
95994,4205.913251,2047.870836
95995,4205.894262,2047.772622
95996,4205.942037,2047.776032
95997,4206.008741,2047.762704
95998,4205.511945,2048.132246
95999,4205.462098,2049.034194
96000,4204.710752,2049.091350
96001,4205.350289,2047.932508
96002,4205.497663,2048.668649
96003,4205.061470,2048.995229
96004,4205.460928,2047.978626
96005,4205.435102,2047.997657
96006,4205.493818,2047.985008
96007,4205.564817,2047.985201
96008,4205.618454,2047.934272
96009,4205.688227,2047.840646
96010,4205.712827,2047.878688
96011,4205.805660,2047.827791
96012,4205.833292,2047.810119
96013,4205.881172,2047.764429
96014,4205.886266,2047.833824
96015,4205.905550,2047.772279
96016,4205.974348,2047.799927
96017,4205.980644,2047.688977
96018,4206.070071,2047.756462
96019,4206.109005,2047.700086
96020,4206.089945,2047.687466
96021,4206.191141,2047.599329
96022,4205.511497,2047.999634
96023,4205.478907,2048.034183
96024,4205.542406,2047.976650
96025,4205.681243,2047.995569
96026,4205.722153,2047.917443
96027,4205.751321,2047.801822
96028,4205.787840,2047.829337
96029,4205.826402,2047.816036
96030,4205.856064,2047.758190
96031,4205.882360,2047.727527
96032,4205.919636,2047.777022
96033,4205.967296,2047.789075
96034,4205.356139,2047.944507
96035,4205.207747,2048.000423
96036,4205.251761,2048.041280
96037,4205.305863,2048.755731
96038,4205.489198,2048.518886
96039,4205.347431,2048.034656
96040,4205.550477,2048.262734
96041,4205.056414,2048.866389
96042,4205.064831,2048.993640
96043,4205.407839,2047.922960
96044,4205.497438,2047.954017
96045,4205.532862,2047.976239
96046,4205.510215,2047.994020
96047,4205.522601,2048.003095
96048,4205.535826,2047.978311
96049,4205.599682,2047.996049
96050,4205.633107,2047.986038
96051,4205.710871,2047.887665
96052,4205.708677,2047.872402
96053,4205.727750,2047.866527
96054,4205.799272,2047.834701
96055,4205.821591,2047.766683
96056,4205.836733,2047.793537
96057,4205.847926,2047.850141
96058,4205.880725,2047.777939
96059,4205.880309,2047.754678
96060,4205.895296,2047.779737
96061,4205.910743,2047.750639
96062,4205.925569,2047.798501
96063,4205.982268,2047.664270
96064,4205.959164,2047.736496
96065,4206.009284,2047.785174
96066,4206.058892,2047.730503
96067,4206.107154,2047.728093
96068,4206.128357,2047.699296
96069,4206.112791,2047.619298
96071,4205.309328,2048.395218
96072,4205.205537,2047.965441
96073,4205.303263,2047.944749
96074,4205.370057,2047.978769
96075,4205.513547,2048.475192
96076,4204.942772,2049.021882
96077,4205.451435,2047.947391
96078,4205.421600,2047.915052
96079,4205.432585,2047.977418
96080,4205.487210,2047.895743
96081,4205.606919,2047.980178
96082,4205.628458,2047.985438
96083,4205.715286,2047.916105
96084,4205.744954,2047.800758
96085,4205.818485,2047.861584
96086,4205.862390,2047.734504
96087,4205.887830,2047.739373
96088,4205.902574,2047.768859
96089,4205.984229,2047.732797
96090,4206.013980,2047.796473
96091,4206.064736,2047.736706
96092,4206.108046,2047.666984
96093,4206.079745,2047.631191
96094,4205.375835,2048.042580
96095,4205.166632,2048.894129
96096,4204.806067,2048.917506
96097,4205.407488,2047.904252
96098,4205.542146,2047.957796
96099,4205.563686,2048.005398
96100,4205.653432,2047.984311
96101,4205.670163,2047.881092
96102,4205.701332,2047.913319
96103,4205.779585,2047.840716
96104,4205.819265,2047.839419
96105,4205.854631,2047.822176
96106,4205.376751,2048.150080
96107,4205.193534,2048.043739
96108,4205.260636,2048.068037
96109,4205.293214,2048.132106
96110,4205.517900,2048.530130
96111,4205.295004,2048.044412
96112,4205.479150,2048.092560
96113,4205.557941,2048.488701
96114,4204.700413,2049.038753
96115,4205.422360,2047.866008
96116,4205.489813,2047.948734
96117,4205.521040,2048.025454
96118,4205.563255,2047.996721
96119,4205.622779,2047.968045
96120,4205.669524,2047.941206
96121,4205.700413,2047.946116
96122,4205.765681,2047.882483
96123,4205.846635,2047.785734
96124,4205.876817,2047.751473
96125,4205.901713,2047.752204
96126,4205.947610,2047.709430
96127,4205.932334,2047.741476
96128,4205.990693,2047.768146
96129,4206.033653,2047.773051
96130,4205.385453,2047.951932
96131,4205.370347,2048.980077
96132,4205.575982,2048.445859
96133,4205.463308,2048.330330
96134,4205.287708,2048.945365
96135,4204.967225,2048.998738
96136,4205.402437,2047.913354
96137,4205.477473,2047.934875
96138,4205.493284,2047.982695
96139,4205.563820,2047.986814
96140,4205.614681,2047.935155
96141,4205.717984,2047.928063
96142,4205.788376,2047.820056
96143,4205.848812,2047.776223
96144,4205.872011,2047.736339
96145,4205.936807,2047.823045
96146,4205.978102,2047.770561
96147,4206.022232,2047.764977
96148,4206.071607,2047.698398
96149,4206.052030,2047.677694
96150,4206.123925,2047.653400
96151,4206.107681,2047.693787
96152,4206.131895,2047.671475
96153,4206.167169,2047.643616
96154,4205.426907,2047.868993
96155,4205.425516,2048.125836
96156,4205.471220,2048.057021
96157,4205.307957,2048.926488
96158,4205.413118,2047.899338
96159,4205.486880,2047.993206
96160,4205.564669,2047.994969
96161,4205.626758,2047.972845
96162,4205.715336,2047.899977
96163,4205.772928,2047.825578
96164,4205.878501,2047.772021
96165,4205.866938,2047.696474
96167,4205.565134,2048.020563
96168,4205.555417,2047.962580
96169,4205.634838,2048.004501
96170,4205.646552,2047.956680
96171,4205.705428,2047.936016
96172,4205.762699,2047.860644
96173,4205.833802,2047.876611
96174,4205.857597,2047.806483
96175,4205.856633,2047.830307
96176,4205.892883,2047.841481
96177,4205.924753,2047.823277
96178,4205.674250,2048.490736
96179,4205.244586,2047.986965
96180,4205.486487,2048.589571
96181,4205.120538,2048.940913
96182,4205.322788,2048.963952
96183,4205.505187,2048.514313
96184,4204.981200,2048.936725
96185,4205.270540,2048.939733
96186,4205.443544,2047.956914
96187,4205.412906,2047.924237
96188,4205.433889,2047.979024
96189,4205.566494,2047.987322
96190,4205.604927,2047.955737
96191,4205.637209,2047.950828
96192,4205.721290,2047.952497
96193,4205.723257,2047.808255
96194,4205.724130,2047.854899
96195,4205.826594,2047.749953
96196,4205.882463,2047.735020
96197,4205.884113,2047.802957
96198,4205.885712,2047.746134
96199,4205.928742,2047.784754
96200,4205.983438,2047.787423
96201,4206.013244,2047.756312
96202,4205.511025,2047.948147
96203,4205.453546,2048.320030
96204,4205.388280,2048.854943
96205,4205.414440,2047.914536
96206,4205.430943,2048.003862
96207,4205.516098,2047.965478
96208,4205.637236,2047.879623
96209,4205.659789,2047.931089
96210,4205.708095,2047.877742
96211,4205.746659,2047.790423
96212,4205.808763,2047.823948
96213,4205.859982,2047.728460
96214,4205.364483,2048.193667
96215,4205.215880,2047.946501
96216,4205.355870,2048.106329
96217,4205.267167,2048.097598
96218,4205.319277,2048.961846
96219,4205.324367,2048.991209
96220,4205.427398,2047.903334
96221,4205.429552,2047.996892
96222,4205.548776,2048.020342
96223,4205.571772,2047.944586
96224,4205.613214,2047.919949
96225,4205.696303,2047.942895
96226,4205.769928,2047.878653
96227,4205.839355,2047.875725
96228,4205.860432,2047.705924
96229,4205.894784,2047.821141
96230,4205.918021,2047.782016
96231,4205.980012,2047.793013
96232,4206.047259,2047.750260
96233,4206.099269,2047.746149
96234,4206.123770,2047.703362
96235,4206.116589,2047.728960
96236,4206.162517,2047.675495
96237,4206.178149,2047.630037
96238,4205.416470,2047.985052
96239,4205.412617,2048.018465
96240,4205.589876,2048.473037
96241,4205.024782,2048.828546
96242,4205.400813,2047.968385
96243,4205.459196,2048.015161
96244,4205.612080,2047.987702
96245,4205.663995,2047.993273
96246,4205.712235,2047.935472
96247,4205.737507,2047.910756
96248,4205.856480,2047.828155
96249,4205.906873,2047.767136
96250,4205.312611,2048.018811
96251,4205.302312,2048.247399
96252,4205.360671,2048.285306
96253,4205.251338,2048.107037
96254,4205.272774,2048.077368
96255,4205.262682,2048.078031
96256,4205.094907,2048.880220
96257,4205.327403,2047.958180
96258,4205.472475,2048.209905
96259,4204.894430,2048.949115
96260,4205.432600,2047.996735
96261,4205.550276,2048.006518
96263,4205.133468,2047.965489
96264,4205.215080,2047.963745
96265,4205.224117,2048.010456
96266,4205.229281,2048.075549
96267,4205.279007,2048.056513
96268,4205.327801,2047.971209
96269,4205.489055,2048.209234
96270,4205.453909,2048.315667
96271,4205.049131,2049.099229
96272,4205.425750,2047.912430
96273,4205.448179,2047.980499
96274,4205.504395,2047.943836
96275,4205.550895,2047.977542
96276,4205.608759,2047.954115
96277,4205.651222,2047.866284
96278,4205.762837,2047.825389
96279,4205.776411,2047.801352
96280,4205.851448,2047.724201
96281,4205.889962,2047.784288
96282,4205.932243,2047.842938
96283,4205.977142,2047.811106
96284,4206.072134,2047.746405
96285,4206.114311,2047.709142
96286,4205.446124,2048.037073
96287,4205.009218,2049.091591
96288,4205.430266,2047.967612
96289,4205.432060,2047.969446
96290,4205.597742,2047.930526
96291,4205.618453,2047.954811
96292,4205.702814,2047.952382
96293,4205.807217,2047.825833
96294,4205.855819,2047.748210
96295,4205.880733,2047.796252
96296,4205.968240,2047.810827
96297,4206.053533,2047.741787
96298,4205.420374,2047.973735
96299,4205.500337,2048.258414
96300,4205.463330,2048.255149
96301,4205.008063,2049.115702
96302,4205.413564,2047.893512
96303,4205.436273,2048.009671
96304,4205.579860,2047.916173
96305,4205.595590,2047.955242
96306,4205.639345,2047.925778
96307,4205.720074,2047.803614
96308,4205.830091,2047.770913
96309,4205.876491,2047.856956
96310,4205.389398,2048.225294
96311,4205.190713,2047.946832
96312,4205.376401,2047.987658
96313,4205.509755,2048.945673
96314,4205.447313,2048.148659
96315,4205.457219,2048.552605
96316,4204.995952,2049.097320
96317,4205.404809,2047.997817
96318,4205.480952,2047.984990
96319,4205.586211,2047.970914
96320,4205.698710,2047.836203
96321,4205.727257,2047.925634
96322,4205.825870,2047.796019
96323,4205.830755,2047.704992
96324,4205.904983,2047.764535
96325,4205.950996,2047.779757
96326,4206.041055,2047.729834
96327,4206.103809,2047.710565
96328,4206.153886,2047.687761
96329,4206.168336,2047.701600
96330,4206.179470,2047.638778
96331,4206.195647,2047.624825
96332,4206.232291,2047.639883
96333,4206.301983,2047.648774
96334,4205.613104,2047.825293
96335,4204.852989,2048.912735
96336,4205.461865,2047.983497
96337,4205.587953,2047.899433
96338,4205.700412,2047.880584
96339,4205.771392,2047.821414
96340,4205.883048,2047.770076
96341,4205.906071,2047.732449
96342,4206.014638,2047.762146
96343,4206.090843,2047.731675
96344,4206.137244,2047.696698
96345,4206.127908,2047.677708
96346,4205.327199,2047.978345
96347,4205.227031,2048.023561
96348,4205.364567,2048.298051
96349,4205.373642,2048.781398
96350,4205.486508,2048.040957
96351,4205.439534,2047.942745
96352,4205.514550,2047.868452
96353,4205.631645,2047.969529
96354,4205.691584,2047.942381
96355,4205.791233,2047.834608
96356,4205.876264,2047.776434
96357,4205.898646,2047.725352
96360,4205.336946,2048.730917
96361,4205.379679,2048.040116
96362,4205.322811,2048.702894
96363,4205.411261,2047.886998
96364,4205.434947,2047.990885
96365,4205.479605,2048.004210
96366,4205.520511,2047.989369
96367,4205.617566,2047.819502
96368,4205.690360,2047.830933
96369,4205.761416,2047.819348
96370,4205.584394,2048.166926
96371,4205.204544,2047.997170
96372,4205.340096,2048.095647
96373,4205.621707,2048.662887
96374,4205.470855,2048.324334
96375,4205.498187,2048.438667
96376,4204.857801,2048.942781
96377,4205.008131,2048.827899
96378,4205.426868,2047.971691
96379,4205.511055,2047.984641
96380,4205.546654,2047.901477
96381,4205.593449,2047.925184
96382,4205.654581,2047.914687
96383,4205.721671,2047.808320
96384,4205.839376,2047.714594
96385,4205.871328,2047.768378
96386,4205.942386,2047.695321
96387,4206.027790,2047.605454
96388,4205.999777,2047.719836
96389,4206.083463,2047.700011
96390,4206.143342,2047.610504
96391,4206.157360,2047.663946
96392,4206.217810,2047.602949
96393,4206.238754,2047.573624
96394,4205.604116,2047.864996
96395,4205.499069,2047.883589
96396,4205.598065,2047.780041
96397,4205.669136,2047.858407
96398,4205.729784,2047.727019
96399,4205.852894,2047.757067
96400,4205.917287,2047.681738
96401,4205.989775,2047.671391
96402,4206.018860,2047.610342
96403,4206.038947,2047.603145
96404,4206.056976,2047.725012
96405,4206.086688,2047.694844
96406,4205.457228,2047.957065
96407,4205.300689,2048.671109
96408,4205.477510,2047.935735
96409,4205.449570,2048.043901
96410,4205.554126,2047.890414
96411,4205.623355,2047.886174
96412,4205.685048,2047.864736
96413,4205.702994,2047.764484
96414,4205.812963,2047.758356
96415,4205.843622,2047.737546
96416,4205.853956,2047.741168
96417,4205.919771,2047.692240
96418,4205.297878,2047.940439
96419,4205.775787,2048.686853
96420,4205.660386,2048.845634
96421,4205.290207,2048.138185
96422,4205.259233,2048.106210
96423,4205.226720,2048.102874
96424,4205.249055,2048.031124
96425,4205.216071,2048.007943
96426,4205.283689,2047.981404
96427,4205.270102,2048.072171
96428,4205.581587,2048.605979
96429,4205.186186,2048.976442
96430,4205.441572,2048.275743
96431,4205.389540,2047.994369
96432,4205.427514,2048.021845
96433,4205.182954,2048.831586
96434,4205.425265,2047.942245
96435,4205.480294,2047.994055
96436,4205.483438,2048.034327
96437,4205.562883,2047.968962
96438,4205.658335,2047.991199
96439,4205.732836,2047.853737
96440,4205.827742,2047.778729
96441,4205.895780,2047.842421
96442,4205.950130,2047.832446
96443,4205.992188,2047.800974
96444,4206.052174,2047.747850
96445,4206.150331,2047.692126
96446,4206.159441,2047.694812
96447,4206.214183,2047.615327
96448,4206.203983,2047.629432
96449,4206.389115,2047.705228
96450,4206.479585,2047.728325
96451,4206.359495,2047.463913
96452,4206.518607,2047.402692
96453,4206.502253,2047.459379
96455,4205.570459,2047.935848
96456,4205.720052,2047.949839
96457,4205.747309,2047.750460
96458,4205.849004,2047.737000
96459,4205.864858,2047.749953
96460,4205.892029,2047.762892
